Manufacturer;Model Number;Description;Nameplate Pmax;PTC;A_c;N_s;N_p;BIPV;Nameplate Isc;Nameplate Voc;Nameplate Ipmax;Nameplate Vpmax;Average NOCT;CONSPmax;CONSIsc;CONSVoc;CONSIpmax;CONSVpmax;IPmax, low;VPmax, low;IPmax, NOCT;VPmax, NOCT;Mounting;Type;Short Side;Long Side
;;;(W);;(m2);;;;(A);(V);(A);(V);(°C);(%/°C);(%/C);(%/C);(%/C);(%/C);(A);(V);(A);(V);;;(m);(m)
Trina Solar;TSM-405DE15H(II);405 W, 144 half-cut cell monocrystalline module, white backsheet, silver frame, 1500V max system Vdc;405;379,8;1,99;48;3;N;10,23;50,8;9,79;41,4;43,8;-0,345;0,04;-0,27;;;1,89;39,69;7,85;38,8;;;;
Trina Solar;TSM-405DE15H.T0(II);405 W, 144 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;405;379,8;1,99;48;3;N;10,23;50,8;9,79;41,4;43,8;-0,345;0,04;-0,27;;;1,89;39,69;7,85;38,8;;;;
Trina Solar;TSM-405DE15M(II);405 W, 144 half-cut cell  monocrystalline module, white backsheet, silver frame, 1500V max system Vdc;405;380,1;1,99;48;3;N;10,52;49,2;10;40,5;44,1;-0,335;0,042;-0,259;;;1,98;39,23;7,9;38,1;;;;
Trina Solar;TSM-405DE15M.T0(II);405 W, 144 half-cut cell  monocrystalline module, white backsheet, 1500V max system Vdc;405;380,1;1,99;48;3;N;10,52;49,2;10;40,5;44,1;-0,335;0,042;-0,259;;;1,98;39,23;7,9;38,1;;;;
Trina Solar;TSM-405DEG15H(II);405 W, 144 half-cut cell dual glass monocrystalline module, white backsheet, 1000V or 1500V max system Vdc;405;380,2;2,01;48;3;N;10,23;50,8;9,79;41,4;43,6;-0,343;0,045;-0,264;;;1,94;39,97;7,87;38,3;;;;
Trina Solar;TSM-405DEG15H.20(II);405 W, 144 half-cut cell dual glass monocrystalline module, white backsheet, 1500V max system Vdc;405;380,2;2,01;48;3;N;10,23;50,8;9,79;41,4;43,6;-0,343;0,045;-0,264;;;1,94;39,97;7,87;38,3;;;;
Trina Solar;TSM-405DEG15M(II);405 W, 144 half-cut doubleglass monocrystalline module, white backsheet, 1000V or 1500V max system Vdc;405;382,3;2,01;48;3;N;10,52;49,2;10;40,5;42,3;-0,337;0,039;-0,26;;;1,95;39,42;8;38,7;;;;
Trina Solar;TSM-405DEG15M.20(II);405 W, 144 half-cut doubleglass monocrystalline module, white backsheet, 1500V max system Vdc;405;382,3;2,01;48;3;N;10,52;49,2;10;40,5;42,3;-0,337;0,039;-0,26;;;1,95;39,42;8;38,7;;;;
Trina Solar;TSM-405NE09RC.05;405 W,144 third-cut cell bifaical monocrystalline module, black patten transparent backsheet, 1500V max system Vdc;405;380,9;1,98;72;2;N;10,33;49,6;9,71;41,7;44,7;-0,315;"
 
0.0461";"
 
-0.2524";;;1,89;40,24;7,63;39,4;;;;
Trina Solar;TSM-410DE09;410 W, 120 half-cut cell monocrystalline module, white backsheet, silver frame, 1500V max system Vdc;410;382,8;1,91;60;2;N;12,4;41,6;11,85;34,6;44,8;-0,357;0,033;-0,266;;;2,4;33,66;9,5;32,7;;;;
Trina Solar;TSM-410DE09.08;410 W, 120 half-cut cell monocrystalline module, white backsheet, black frame, 1500V max system Vdc;410;382,8;1,91;60;2;N;12,4;41,6;11,85;34,6;44,8;-0,357;0,033;-0,266;;;2,4;33,66;9,5;32,7;;;;
Trina Solar;TSM-410DE15H(II);410 W, 144 half-cut cell monocrystalline module, white backsheet, silver frame, 1500V max system Vdc;410;384,6;1,99;48;3;N;10,29;51,2;9,84;41,7;43,8;-0,345;0,04;-0,27;;;1,9;39,98;7,89;39,1;;;;
Trina Solar;TSM-410DE15H.T0(II);410 W, 144 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;410;384,6;1,99;48;3;N;10,29;51,2;9,84;41,7;43,8;-0,345;0,04;-0,27;;;1,9;39,98;7,89;39,1;;;;
Trina Solar;TSM-410DE15M(II);410 W, 144 half-cut cell  monocrystalline module, white backsheet, 1500V max system Vdc;410;384,9;1,99;48;3;N;10,59;49,4;10,07;40,7;44,1;-0,335;0,042;-0,259;;;1,99;39,42;7,95;38,3;;;;
Trina Solar;TSM-410DE15M.T0(II);410 W, 144 half-cut cell  monocrystalline module, white backsheet, 1500V max system Vdc;410;384,9;1,99;48;3;N;10,59;49,4;10,07;40,7;44,1;-0,335;0,042;-0,259;;;1,99;39,42;7,95;38,3;;;;
Trina Solar;TSM-410DEG15M(II);410 W, 144 half-cut doubleglass monocrystalline module, white backsheet, 1000V or 1500V max system Vdc;410;387,1;2,01;48;3;N;10,59;49,4;10,07;40,7;42,3;-0,337;0,039;-0,26;;;1,96;39,61;8,06;38,9;;;;
Trina Solar;TSM-410DEG15M.20(II);410 W, 144 half-cut doubleglass monocrystalline module, white backsheet, 1500V max system Vdc;410;387,1;2,01;48;3;N;10,59;49,4;10,07;40,7;42,3;-0,337;0,039;-0,26;;;1,96;39,61;8,06;38,9;;;;
Trina Solar;TSM-410NE09RC.05;410 W,144 third-cut cell bifaical monocrystalline module, black patten transparent backsheet, 1500V max system Vdc;410;385,7;1,98;72;2;N;10,37;50,1;9,73;42,1;44,7;-0,315;"
 
0.0461";"
 
-0.2524";;;1,9;40,63;7,65;39,8;;;;
Trina Solar;TSM-415DE15M(II);415 W, 144 half-cut cell  monocrystalline module, white backsheet, 1500V max system Vdc;415;389,1;1,99;48;3;N;10,66;49,6;10,15;40,9;45,2;-0,326;0,057;-0,266;;;2,04;40,06;8,09;38,8;;;;
Trina Solar;TSM-415NE09RC.05;415 W,144 third-cut cell bifaical monocrystalline module, black patten transparent backsheet, 1500V max system Vdc;415;390,5;1,98;72;2;N;10,4;50,5;9,77;42,5;44,7;-0,315;"
 
0.0461";"
 
-0.2524";;;1,91;41,02;7,68;40,1;;;;
Trina Solar;TSM-420DE15M(II);420 W, 144 half-cut cell  monocrystalline module, white backsheet, 1500V max system Vdc;420;393,9;1,99;48;3;N;10,74;49,9;10,23;41,1;45,2;-0,326;0,057;-0,266;;;2,05;40,25;8,15;39;;;;
Trina Solar;TSM-420NE09RC.05;420 W,144 third-cut cell bifaical monocrystalline module, black patten transparent backsheet, 1500V max system Vdc;420;395,4;1,98;72;2;N;10,43;50,9;9,8;42,8;44,7;-0,315;"
 
0.0461";"
 
-0.2524";;;1,91;41,3;7,7;40,4;;;;
Trina Solar;TSM-425NE09RC.05;425 W,144 third-cut cell bifaical monocrystalline module, black patten transparent backsheet, 1500V max system Vdc;425;400,2;1,98;72;2;N;10,47;51,4;9,84;43,2;44,7;-0,315;"
 
0.0461";"
 
-0.2524";;;1,92;41,69;7,74;40,8;;;;
Trina Solar;TSM-430NE09RC.05;430 W,144 third-cut cell bifaical monocrystalline module, black patten transparent backsheet, 1500V max system Vdc;430;405;1,98;72;2;N;10,5;51,8;9,87;43,6;44,7;-0,315;"
 
0.0461";"
 
-0.2524";;;1,93;42,08;7,76;41,2;;;;
Trina Solar;TSM-465DEG15VC.20(II);465 W, 252 third-cut cell dual glass monocrystalline module, 1500V max system Vdc;465;437,3;2,33;126;2;N;13,58;43;12,99;35,8;45,8;-0,296;0,057;-0,231;;;2,6;34,22;10,35;33,7;;;;
Trina Solar;TSM-470DE15V(II);470 W, 252 third-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;470;439,4;2,33;126;2;N;13,73;43;13,02;36,1;43,7;-0,362;0,047;-0,275;;;2,65;34,16;10,45;33,8;;;;
Trina Solar;TSM-470DEG15VC.20(II);470 W, 252 third-cut cell dual glass monocrystalline module, 1500V max system Vdc;470;442,1;2,33;126;2;N;13,68;43,1;13,09;35,9;45,8;-0,296;0,057;-0,231;;;2,62;34,32;10,43;33,8;;;;
Trina Solar;TSM-475DE15V(II);475 W, 252 third-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;475;444,2;2,33;126;2;N;13,8;43,1;13,12;36,2;43,7;-0,362;0,047;-0,275;;;2,67;34,25;10,53;33,9;;;;
Trina Solar;TSM-475DEG15VC.20(II);475 W, 252 third-cut cell dual glass monocrystalline module, 1500V max system Vdc;475;447;2,33;126;2;N;13,8;43,2;13,19;36;45,8;-0,296;0,057;-0,231;;;2,64;34,41;10,51;33,9;;;;
Trina Solar;TSM-480DE15V(II);480 W, 252 third-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;480;449;2,33;126;2;N;13,92;43,2;13,23;36,3;43,7;-0,362;0,047;-0,275;;;2,69;34,35;10,62;34;;;;
Trina Solar;TSM-480DE18M(II);480 W, 150 third-cut cell monocrystalline module, white backsheet, silver frame, 1500V max system Vdc;480;449,1;2,34;75;2;N;11,99;50,8;11,42;42;45;-0,337;0,055;-0,264;;;2,31;40,98;9,18;39,7;;;;
Trina Solar;TSM-480DE18M.08(II);480 W, 150 third-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;480;449,1;2,34;75;2;N;11,97;50,7;11,38;42,2;45;-0,337;0,055;-0,264;;;2,31;40,98;9,18;39,7;;;;
Trina Solar;TSM-480DEG15VC.20(II);480 W, 252 third-cut cell dual glass monocrystalline module, 1500V max system Vdc;480;451,8;2,33;126;2;N;13,92;43,3;13,29;36,1;45,8;-0,296;0,057;-0,231;;;2,66;34,51;10,59;34;;;;
Trina Solar;TSM-480DEG18MC.20(II);480 W, 150 third-cut cell, double glass monocrystalline module, 1500V max system Vdc;480;450,7;2,39;75;2;N;11,97;50,7;11,38;42,2;44,2;-0,33;0,059;-0,264;;;2,31;40,92;9,21;39,5;;;;
Trina Solar;TSM-485DE15V(II);485 W, 252 third-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;485;453,8;2,33;126;2;N;13,97;43,3;13,33;36,4;43,7;-0,362;0,047;-0,275;;;2,71;34,44;10,7;34;;;;
Trina Solar;TSM-485DE18M(II);485 W, 150 third-cut cell monocrystalline module, white backsheet, silver frame, 1500V max system Vdc;485;453,9;2,34;75;2;N;12,07;51,1;11,49;42,2;45;-0,337;0,055;-0,264;;;2,33;41,18;9,24;39,9;;;;
Trina Solar;TSM-485DE18M.08(II);485 W, 150 third-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;485;453,9;2,34;75;2;N;12,01;50,9;11,42;42,5;45;-0,337;0,055;-0,264;;;2,33;41,18;9,24;39,9;;;;
Trina Solar;TSM-485DEG15VC.20(II);485 W, 252 third-cut cell dual glass monocrystalline module, 1500V max system Vdc;485;456,6;2,33;126;2;N;13,97;43,4;13,39;36,2;45,8;-0,296;0,057;-0,231;;;2,68;34,6;10,67;34,1;;;;
Trina Solar;TSM-485DEG18MC.20(II);485 W, 150 third-cut cell, double glass monocrystalline module, 1500V max system Vdc;485;455,5;2,39;75;2;N;12,01;50,9;11,42;42,5;44,2;-0,33;0,059;-0,264;;;2,32;41,21;9,25;39,8;;;;
Trina Solar;TSM-490DE15V(II);490 W, 252 third-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;490;458,6;2,33;126;2;N;14,07;43,4;13,43;36,5;43,7;-0,362;0,047;-0,275;;;2,73;34,54;10,78;34,1;;;;
Trina Solar;TSM-490DE18M(II);490 W, 150 third-cut cell monocrystalline module, white backsheet, silver frame, 1500V max system Vdc;490;458,7;2,34;75;2;N;12,14;51,3;11,56;42,4;45;-0,337;0,055;-0,264;;;2,34;41,37;9,29;40,1;;;;
Trina Solar;TSM-490DEG15VC.20(II);490 W, 252 third-cut cell dual glass monocrystalline module, 1500V max system Vdc;490;461,4;2,33;126;2;N;14,07;43,5;13,49;36,3;45,8;-0,296;0,057;-0,231;;;2,7;34,7;10,75;34,2;;;;
Trina Solar;TSM-490DEG18MC.20(II);490 W, 150 third-cut cell, double glass monocrystalline module, 1500V max system Vdc;490;460,3;2,39;75;2;N;12,05;51,1;11,45;42,8;44,2;-0,33;0,059;-0,264;;;2,33;41,5;9,27;40;;;;
Trina Solar;TSM-495DE18M(II);495 W, 150 third-cut cell monocrystalline module, white backsheet, silver frame, 1500V max system Vdc;495;463,5;2,34;75;2;N;12,21;51,5;11,63;42,6;45;-0,337;0,055;-0,264;;;2,36;41,57;9,35;40,3;;;;
Trina Solar;TSM-495DE18M.08(II);495 W, 150 third-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;495;463,5;2,34;75;2;N;12,09;51,3;11,49;43,1;45;-0,337;0,055;-0,264;;;2,36;41,57;9,35;40,3;;;;
Trina Solar;TSM-495DEG18MC.20(II);495 W, 150 third-cut cell, double glass monocrystalline module, 1500V max system Vdc;495;465,2;2,39;75;2;N;12,09;51,3;11,49;43,1;44,2;-0,33;0,059;-0,264;;;2,34;41,79;9,3;40,3;;;;
Trina Solar;TSM-500DE18M(II);500 W, 150 third-cut cell monocrystalline module, white backsheet, silver frame, 1500V max system Vdc;500;468,3;2,34;75;2;N;12,28;51,7;11,69;42,8;45;-0,337;0,055;-0,264;;;2,37;41,76;9,4;40,4;;;;
Trina Solar;TSM-500DE18M.08(II);500 W, 150 third-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;500;468,3;2,34;75;2;N;12,13;51,5;11,53;43,4;45;-0,337;0,055;-0,264;;;2,37;41,76;9,4;40,4;;;;
Trina Solar;TSM-500DEG18MC.20(II);500 W, 150 third-cut cell, double glass monocrystalline module, 1500V max system Vdc;500;470;2,39;75;2;N;12,13;51,5;11,53;43,4;44,2;-0,33;0,059;-0,264;;;2,35;42,08;9,33;40,6;;;;
Trina Solar;TSM-505DE18M(II);500 W, 150 third-cut cell monocrystalline module, white backsheet, silver frame, 1500V max system Vdc;505;473,1;2,34;75;2;N;12,35;51,9;11,75;43;45;-0,337;0,055;-0,264;;;2,38;41,96;9,44;40,6;;;;
Trina Solar;TSM-505DE18M.08(II);505 W, 150 third-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;505;473,1;2,34;75;2;N;12,35;51,9;11,75;43;45;-0,337;0,055;-0,264;;;2,38;41,96;9,44;40,6;;;;
Trina Solar;TSM-505DEG18MC.20(II);505 W, 150 third-cut cell, double glass monocrystalline module, 1500V max system Vdc;505;474,8;2,39;75;2;N;12,17;51,7;11,56;43,7;44,2;-0,33;0,059;-0,264;;;2,35;42,37;9,36;40,9;;;;
Trina Solar;TSM-510DE18M.08(II);510 W, 150 third-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;510;477,9;2,34;75;2;N;12,42;52,1;11,81;43,2;45;-0,337;0,055;-0,264;;;2,39;42,15;9,49;40,8;;;;
Trina Solar;TSM-535DE19;535 W, 110 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;535;495,8;2,59;55;2;N;18,36;37,3;17,28;31;45,7;-0,371;0,044;-0,265;;;3,45;30,07;13,78;29,3;;;;
Trina Solar;TSM-540DE19;540 W, 110 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;540;500,6;2,59;55;2;N;18,41;37,5;17,33;31,2;45,7;-0,371;0,044;-0,265;;;3,46;30,26;13,82;29,5;;;;
Trina Solar;TSM-545DE19;545 W, 110 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;545;505,3;2,59;55;2;N;18,47;37,7;17,37;31,4;45,7;-0,371;0,044;-0,265;;;3,47;30,46;13,85;29,6;;;;
Trina Solar;TSM-550DE19;550 W, 110 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;550;510,1;2,59;55;2;N;18,52;37,9;17,4;31,6;45,7;-0,371;0,044;-0,265;;;3,47;30,65;13,88;29,8;;;;
Trina Solar;TSM-585DE20;585 W, 120 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;585;549,4;2,81;60;2;N;18,37;40,9;17,31;33,8;44,4;-0,33;0,061;-0,259;;;3,5;32,81;13,88;31,7;;;;
Trina Solar;TSM-590DE20;590 W, 120 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;590;554,2;2,81;60;2;N;18,42;41,1;17,35;34;44,4;-0,33;0,061;-0,259;;;3,51;33,01;13,91;31,9;;;;
Trina Solar;TSM-595DE20;595 W, 120 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;595;559;2,81;60;2;N;18,47;41,3;17,4;34,2;44,4;-0,33;0,061;-0,259;;;3,52;33,2;13,95;32,1;;;;
Trina Solar;TSM-600DE20;600 W, 120 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;600;563,9;2,81;60;2;N;18,52;41,5;17,44;34,4;44,4;-0,33;0,061;-0,259;;;3,52;33,39;13,98;32,2;;;;
Trina Solar;TSM-645DE21;645 W, 132 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;645;611,3;3,08;44;3;N;18,39;45,1;17,35;37,2;43,3;-0,301;0,032;-0,214;;;3,482;35,944;13,91;35,2;;;;
Trina Solar;TSM-650DE21;650 W, 132 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;650;616,1;3,08;44;3;N;18,44;45,3;17,39;37,4;43,3;-0,301;0,032;-0,214;;;3,49;36,138;13,94;35,39;;;;
Trina Solar;TSM-655DE21;655 W, 132 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;655;621;3,08;44;3;N;18,48;45,5;17,43;37,6;43,3;-0,301;0,032;-0,214;;;3,498;36,331;13,97;35,58;;;;
Trina Solar;TSM-660DE21;660 W, 132 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;660;625,8;3,08;44;3;N;18,53;45,7;17,47;37,8;43,3;-0,301;0,032;-0,214;;;3,506;36,524;14,01;35,77;;;;
Trina Solar;TSM-665DE21;665 W, 132 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;665;630,7;3,08;44;3;N;18,57;45,9;17,51;38;43,3;-0,301;0,032;-0,214;;;3,514;36,717;14,04;35,96;;;;
Trina Solar;TSM-670DE21;670 W, 132 half-cut cell monocrystalline module, white backsheet, 1500V max system Vdc;670;635,5;3,08;44;3;N;18,62;46,1;17,55;38,2;43,3;-0,301;0,032;-0,214;;;3,522;36,91;14,07;36,15;;;;
TSEC;TS36-6P2-130;130 W Polycrystalline Module;130;115,4;1,023;36;1;N;7,86;22,07;7,43;17,38;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,56;17,79;5,98;16,09;Rack;Flat Plate;0,682;1,5
TSEC;TS36-6P3-130A;130 W Polycrystalline Module;130;115,4;1,023;36;1;N;7,86;22,07;7,43;17,38;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,56;17,79;5,98;16,09;Rack;Flat Plate;0,682;1,5
TSEC;TS36-6M2-135;135 W Monocrystalline Module;135;120,9;1,023;36;1;N;8,34;22,19;7,69;17,59;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,64;18,05;6,3;15,96;Rack;Flat Plate;0,682;1,5
TSEC;TS36-6M3-135A;135 W Monocrystalline Module;135;120,9;1,023;36;1;N;8,34;22,19;7,69;17,59;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,64;18,05;6,3;15,96;Rack;Flat Plate;0,682;1,5
TSEC;TS36-6P2-135;135 W Polycrystalline Module;135;119,9;1,023;36;1;N;7,94;22,21;7,54;17,58;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,58;17,99;6,07;16,28;Rack;Flat Plate;0,682;1,5
TSEC;TS36-6P3-135A;135 W Polycrystalline Module;135;119,9;1,023;36;1;N;7,94;22,21;7,54;17,58;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,58;17,99;6,07;16,28;Rack;Flat Plate;0,682;1,5
TSEC;TS36-6M2-140;140 W Monocrystalline Module;140;125,4;1,023;36;1;N;8,51;22,33;7,84;17,76;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,67;18,23;6,42;16,12;Rack;Flat Plate;0,682;1,5
TSEC;TS36-6M3-140A;140 W Monocrystalline Module;140;125,4;1,023;36;1;N;8,51;22,33;7,84;17,76;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,67;18,23;6,42;16,12;Rack;Flat Plate;0,682;1,5
TSEC;TS36-6P2-140;140 W Polycrystalline Module;140;124,5;1,023;36;1;N;8,05;22,39;7,69;17,93;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,62;18,35;6,19;16,6;Rack;Flat Plate;0,682;1,5
TSEC;TS36-6P3-140A;140 W Polycrystalline Module;140;124,5;1,023;36;1;N;8,05;22,39;7,69;17,93;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,62;18,35;6,19;16,6;Rack;Flat Plate;0,682;1,5
TSEC;TS36-6M2-145;145 W Monocrystalline Module;145;130;1,023;36;1;N;8,63;22,51;7,95;18,03;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,69;18,51;6,51;16,36;Rack;Flat Plate;0,682;1,5
TSEC;TS36-6M3-145A;145 W Monocrystalline Module;145;130;1,023;36;1;N;8,63;22,51;7,95;18,03;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,69;18,51;6,51;16,36;Rack;Flat Plate;0,682;1,5
TSEC;TS48-6P2-175;175 W Polycrystalline Module;175;155,4;1,341;48;1;N;7,9;29,52;7,48;23,31;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,56;23,68;6,03;21,65;Rack;Flat Plate;1;1,341
TSEC;TS48-6P3-175A;175 W Polycrystalline Module;175;155,4;1,341;48;1;N;7,9;29,52;7,48;23,31;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,56;23,68;6,03;21,65;Rack;Flat Plate;1;1,341
TSEC;TS48-6M2-180;180 W Monocrystalline Module;180;161,2;1,341;48;1;N;8,34;29,59;7,69;23,45;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,64;23,77;6,25;21,2;Rack;Flat Plate;1;1,341
TSEC;TS48-6M3-180A;180 W Monocrystalline Module;180;161,2;1,341;48;1;N;8,34;29,59;7,69;23,45;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,64;23,77;6,25;21,2;Rack;Flat Plate;1;1,341
TSEC;TS48-6P2-180;180 W Polycrystalline Module;180;160;1,341;48;1;N;7,97;29,72;7,59;23,58;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,58;23,95;6,12;21,9;Rack;Flat Plate;1;1,341
TSEC;TS48-6P3-180A;180 W Polycrystalline Module;180;160;1,341;48;1;N;7,97;29,72;7,59;23,58;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,58;23,95;6,12;21,9;Rack;Flat Plate;1;1,341
TSEC;TS48-6M2-185;185 W Monocrystalline Module;185;165,8;1,341;48;1;N;8,51;29,78;7,84;23,68;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,68;24;6,37;21,4;Rack;Flat Plate;1;1,341
TSEC;TS48-6M3-185A;185 W Monocrystalline Module;185;165,8;1,341;48;1;N;8,51;29,78;7,84;23,68;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,68;24;6,37;21,4;Rack;Flat Plate;1;1,341
TSEC;TS48-6P2-185;185 W Polycrystalline Module;185;164,5;1,341;48;1;N;8,05;29,86;7,69;23,9;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,6;24,27;6,2;22,2;Rack;Flat Plate;1;1,341
TSEC;TS48-6P3-185A;185 W Polycrystalline Module;185;164,5;1,341;48;1;N;8,05;29,86;7,69;23,9;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,6;24,27;6,2;22,2;Rack;Flat Plate;1;1,341
TSEC;TS48-6M2-190;190 W Monocrystalline Module;190;170,4;1,341;48;1;N;8,59;29,92;7,91;23,9;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,69;24,22;6,43;21,6;Rack;Flat Plate;1;1,341
TSEC;TS48-6M3-190A;190 W Monocrystalline Module;190;170,4;1,341;48;1;N;8,59;29,92;7,91;23,9;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,69;24,22;6,43;21,6;Rack;Flat Plate;1;1,341
TSEC;TS54-6P2-190;190 W Polycrystalline Module;190;168,6;1,5;54;1;N;7,79;32,89;7,33;25,76;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,55;25,63;6;23,57;Rack;Flat Plate;1;1,5
TSEC;TS54-6M2-195;195 W Monocrystalline Module;195;174,5;1,5;54;1;N;8,15;32,6;7,48;25,97;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,56;25,82;6,07;23,61;Rack;Flat Plate;1;1,5
TSEC;TS54-6M3-195D;195 W Monocrystalline Module;195;174,5;1,5;54;1;N;8,15;32,6;7,48;25,97;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,56;25,82;6,07;23,61;Rack;Flat Plate;1;1,5
TSEC;TS54-6P2-195;195 W Polycrystalline Module;195;173,1;1,5;54;1;N;7,86;33,11;7,43;26,06;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,57;25,93;6,08;23,85;Rack;Flat Plate;1;1,5
TSEC;TS54-6P3-195A;195 W Polycrystalline Module;195;173,1;1,5;54;1;N;7,86;33,11;7,43;26,06;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,57;25,93;6,08;23,85;Rack;Flat Plate;1;1,5
TSEC;TS54-6M2-200;200 W Monocrystalline Module;200;179,1;1,5;54;1;N;8,28;32,97;7,62;26,18;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,58;26,03;6,18;23,8;Rack;Flat Plate;1;1,5
TSEC;TS54-6M3-200D;200 W Monocrystalline Module;200;179,1;1,5;54;1;N;8,28;32,97;7,62;26,18;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,58;26,03;6,18;23,8;Rack;Flat Plate;1;1,5
TSEC;TS54-6P2-200;200 W Polycrystalline Module;200;177,7;1,5;54;1;N;7,94;33,32;7,54;26,37;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,59;26,24;6,17;24,13;Rack;Flat Plate;1;1,5
TSEC;TS54-6P3-200A;200 W Polycrystalline Module;200;177,7;1,5;54;1;N;7,94;33,32;7,54;26,37;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,59;26,24;6,17;24,13;Rack;Flat Plate;1;1,5
TSEC;TS54-6M2-205;205 W Monocrystalline Module;205;183,7;1,5;54;1;N;8,42;33,34;7,77;26,38;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,62;26,23;6,3;23,98;Rack;Flat Plate;1;1,5
TSEC;TS54-6M3-205D;205 W Monocrystalline Module;205;183,7;1,5;54;1;N;8,42;33,34;7,77;26,38;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,62;26,23;6,3;23,98;Rack;Flat Plate;1;1,5
TSEC;TS54-6P2-205;205 W Polycrystalline Module;205;182,3;1,5;54;1;N;8,01;33,48;7,64;26,68;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,61;26,54;6,26;24,42;Rack;Flat Plate;1;1,5
TSEC;TS54-6P3-205A;205 W Polycrystalline Module;205;182,3;1,5;54;1;N;8,01;33,48;7,64;26,68;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,61;26,54;6,26;24,42;Rack;Flat Plate;1;1,5
TSEC;TS54-6M2-210;210 W Monocrystalline Module;210;188,3;1,5;54;1;N;8,51;33,5;7,84;26,63;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,63;26,47;6,36;24,21;Rack;Flat Plate;1;1,5
TSEC;TS54-6M3-210D;210 W Monocrystalline Module;210;188,3;1,5;54;1;N;8,51;33,5;7,84;26,63;47,8;-0,425;0,086;-0,288;0,025;-0,403;1,63;26,47;6,36;24,21;Rack;Flat Plate;1;1,5
TSEC;TS54-6P2-210;210 W Polycrystalline Module;210;186,3;1,659;60;1;N;7,79;36,55;7,33;28,62;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,55;28,65;6,07;25,97;Rack;Flat Plate;1;1,659
TSEC;TS54-6P3-210A;210 W Polycrystalline Module;210;186,3;1,659;60;1;N;7,79;36,55;7,33;28,62;49,1;-0,429;0,123;-0,296;0,061;-0,376;1,55;28,65;6,07;25,97;Rack;Flat Plate;1;1,659
